Year,Province,Attribute,Commodity,Value,Unit,Level
2012,Nghệ An,Năng suất,Lúa hè thu,4.515151515151516,Tấn/ha,Province
2012,Hà Tĩnh,Năng suất,Lúa hè thu,4.3747016706443915,Tấn/ha,Province
2012,Quảng Bình,Năng suất,Lúa hè thu,3.908333333333333,Tấn/ha,Province
2012,Quảng Trị,Năng suất,Lúa hè thu,4.8173515981735155,Tấn/ha,Province
2012,Thừa Thiên Huế,Năng suất,Lúa hè thu,5.546875,Tấn/ha,Province
2012,Quảng Ngãi,Năng suất,Lúa hè thu,5.674698795180723,Tấn/ha,Province
2012,Bình Định,Năng suất,Lúa hè thu,5.981351981351982,Tấn/ha,Province
2012,Phú Yên,Năng suất,Lúa hè thu,6.46530612244898,Tấn/ha,Province
2012,Khánh Hòa,Năng suất,Lúa hè thu,5.56544502617801,Tấn/ha,Province
2012,Ninh Thuận,Năng suất,Lúa hè thu,5.931034482758621,Tấn/ha,Province
2012,Bình Thuận,Năng suất,Lúa hè thu,5.514778325123153,Tấn/ha,Province
2012,Tây Nguyên,Năng suất,Lúa hè thu,4.873015873015873,Tấn/ha,Regional
2012,Lâm Đồng,Năng suất,Lúa hè thu,4.873015873015873,Tấn/ha,Province
2012,Đông Nam Bộ,Năng suất,Lúa hè thu,4.7238403451995685,Tấn/ha,Regional
2012,Tây Ninh,Năng suất,Lúa hè thu,4.859649122807017,Tấn/ha,Province
2012,Bình Dương,Năng suất,Lúa hè thu,3.736842105263158,Tấn/ha,Province
2012,Đồng Nai,Năng suất,Lúa hè thu,4.852140077821011,Tấn/ha,Province
2012,Bà Rịa - Vũng Tàu,Năng suất,Lúa hè thu,4.102564102564102,Tấn/ha,Province
2012,TP.Hồ Chí Minh,Năng suất,Lúa hè thu,4.133333333333334,Tấn/ha,Province
2012,Đồng bằng sông Cửu Long,Năng suất,Lúa hè thu,5.27774011299435,Tấn/ha,Regional
2012,Long An,Năng suất,Lúa hè thu,4.5321020228671935,Tấn/ha,Province
2012,Tiền Giang,Năng suất,Lúa hè thu,5.023009950248756,Tấn/ha,Province
2012,Bến Tre,Năng suất,Lúa hè thu,4.738738738738738,Tấn/ha,Province
2012,Trà Vinh,Năng suất,Lúa hè thu,5.4214463840399,Tấn/ha,Province
2012,Vĩnh Long,Năng suất,Lúa hè thu,5.283374283374283,Tấn/ha,Province
2012,Đồng Tháp,Năng suất,Lúa hè thu,5.538847117794486,Tấn/ha,Province
2012,An Giang,Năng suất,Lúa hè thu,5.650404382989826,Tấn/ha,Province
2012,Kiên Giang,Năng suất,Lúa hè thu,5.293080054274085,Tấn/ha,Province
2012,Cần Thơ,Năng suất,Lúa hè thu,4.8418803418803416,Tấn/ha,Province
2012,Hậu Giang,Năng suất,Lúa hè thu,4.593979441997063,Tấn/ha,Province
2012,Sóc Trăng,Năng suất,Lúa hè thu,6.05785536159601,Tấn/ha,Province
2012,Bạc Liêu,Năng suất,Lúa hè thu,5.365591397849462,Tấn/ha,Province
2012,Cà Mau,Năng suất,Lúa hè thu,4.770949720670391,Tấn/ha,Province
2013,Cả Nước,Năng suất,Lúa hè thu,5.202575779137612,Tấn/ha,National
2013,Bắc Trung Bộ và Duyên hải miền Trung,Năng suất,Lúa hè thu,5.063811188811189,Tấn/ha,Regional
2013,Nghệ An,Năng suất,Lúa hè thu,4.529215358931553,Tấn/ha,Province
2013,Hà Tĩnh,Năng suất,Lúa hè thu,4.1525423728813555,Tấn/ha,Province
2013,Quảng Bình,Năng suất,Lúa hè thu,3.533333333333333,Tấn/ha,Province
2013,Quảng Trị,Năng suất,Lúa hè thu,4.251121076233184,Tấn/ha,Province
2013,Thừa Thiên Huế,Năng suất,Lúa hè thu,4.909448818897638,Tấn/ha,Province
2013,Quảng Ngãi,Năng suất,Lúa hè thu,5.507374631268436,Tấn/ha,Province
2013,Bình Định,Năng suất,Lúa hè thu,6.049738219895288,Tấn/ha,Province
2013,Phú Yên,Năng suất,Lúa hè thu,6.5,Tấn/ha,Province
2013,Khánh Hòa,Năng suất,Lúa hè thu,5.737967914438503,Tấn/ha,Province
2013,Ninh Thuận,Năng suất,Lúa hè thu,5.751824817518248,Tấn/ha,Province
2013,Bình Thuận,Năng suất,Lúa hè thu,5.5,Tấn/ha,Province
2013,Tây Nguyên,Năng suất,Lúa hè thu,4.870967741935484,Tấn/ha,Regional
2013,Lâm Đồng,Năng suất,Lúa hè thu,4.870967741935484,Tấn/ha,Province
2013,Đông Nam Bộ,Năng suất,Lúa hè thu,4.752747252747253,Tấn/ha,Regional
2013,Tây Ninh,Năng suất,Lúa hè thu,4.895874263261296,Tấn/ha,Province
2013,Bình Dương,Năng suất,Lúa hè thu,3.7777777777777777,Tấn/ha,Province
2013,Đồng Nai,Năng suất,Lúa hè thu,4.8806584362139915,Tấn/ha,Province
2013,Bà Rịa - Vũng Tàu,Năng suất,Lúa hè thu,4.090909090909091,Tấn/ha,Province
2013,TP.Hồ Chí Minh,Năng suất,Lúa hè thu,4.190476190476191,Tấn/ha,Province
2013,Đồng bằng sông Cửu Long,Năng suất,Lúa hè thu,5.240803239959501,Tấn/ha,Regional
2013,Long An,Năng suất,Lúa hè thu,4.568134171907757,Tấn/ha,Province
2013,Tiền Giang,Năng suất,Lúa hè thu,5.126039667306462,Tấn/ha,Province
2013,Bến Tre,Năng suất,Lúa hè thu,4.373134328358209,Tấn/ha,Province
2013,Trà Vinh,Năng suất,Lúa hè thu,5.18091697645601,Tấn/ha,Province
2013,Vĩnh Long,Năng suất,Lúa hè thu,5.419763513513513,Tấn/ha,Province
2013,Đồng Tháp,Năng suất,Lúa hè thu,5.558153477218226,Tấn/ha,Province
2013,An Giang,Năng suất,Lúa hè thu,5.641115858255843,Tấn/ha,Province
2013,Kiên Giang,Năng suất,Lúa hè thu,5.230997771725675,Tấn/ha,Province
2013,Cần Thơ,Năng suất,Lúa hè thu,4.933378196500673,Tấn/ha,Province
2013,Hậu Giang,Năng suất,Lúa hè thu,4.720666161998486,Tấn/ha,Province
2013,Sóc Trăng,Năng suất,Lúa hè thu,5.621325361235675,Tấn/ha,Province
2013,Bạc Liêu,Năng suất,Lúa hè thu,5.4787234042553195,Tấn/ha,Province
2013,Cà Mau,Năng suất,Lúa hè thu,4.535211267605634,Tấn/ha,Province
2014,Cả Nước,Năng suất,Lúa hè thu,5.295782890164953,Tấn/ha,National
2014,Bắc Trung Bộ và Duyên hải miền Trung,Năng suất,Lúa hè thu,5.325810185185185,Tấn/ha,Regional
2014,Nghệ An,Năng suất,Lúa hè thu,4.748735244519393,Tấn/ha,Province
2014,Hà Tĩnh,Năng suất,Lúa hè thu,4.432242990654205,Tấn/ha,Province
2014,Quảng Bình,Năng suất,Lúa hè thu,4.049792531120332,Tấn/ha,Province
2014,Quảng Trị,Năng suất,Lúa hè thu,5.0941704035874436,Tấn/ha,Province
2014,Thừa Thiên Huế,Năng suất,Lúa hè thu,5.854330708661418,Tấn/ha,Province
2014,Quảng Ngãi,Năng suất,Lúa hè thu,5.711246200607903,Tấn/ha,Province
2014,Bình Định,Năng suất,Lúa hè thu,5.900943396226415,Tấn/ha,Province
2014,Phú Yên,Năng suất,Lúa hè thu,6.463114754098361,Tấn/ha,Province
2014,Khánh Hòa,Năng suất,Lúa hè thu,5.758823529411765,Tấn/ha,Province
2014,Ninh Thuận,Năng suất,Lúa hè thu,6.375,Tấn/ha,Province
2014,Bình Thuận,Năng suất,Lúa hè thu,5.54739336492891,Tấn/ha,Province
2014,Tây Nguyên,Năng suất,Lúa hè thu,4.951612903225806,Tấn/ha,Regional
2014,Lâm Đồng,Năng suất,Lúa hè thu,4.951612903225806,Tấn/ha,Province
2014,Đông Nam Bộ,Năng suất,Lúa hè thu,4.858100558659218,Tấn/ha,Regional
2014,Tây Ninh,Năng suất,Lúa hè thu,5.032520325203252,Tấn/ha,Province
2014,Bình Dương,Năng suất,Lúa hè thu,3.9411764705882355,Tấn/ha,Province
2014,Đồng Nai,Năng suất,Lúa hè thu,4.950617283950617,Tấn/ha,Province
2014,Bà Rịa - Vũng Tàu,Năng suất,Lúa hè thu,4.217948717948718,Tấn/ha,Province
2014,TP.Hồ Chí Minh,Năng suất,Lúa hè thu,4.2,Tấn/ha,Province
2014,Đồng bằng sông Cửu Long,Năng suất,Lúa hè thu,5.309272505233776,Tấn/ha,Regional
2014,Long An,Năng suất,Lúa hè thu,4.539468897781012,Tấn/ha,Province
2014,Tiền Giang,Năng suất,Lúa hè thu,5.3054830287206265,Tấn/ha,Province
2014,Bến Tre,Năng suất,Lúa hè thu,4.274611398963731,Tấn/ha,Province
2014,Trà Vinh,Năng suất,Lúa hè thu,5.074812967581047,Tấn/ha,Province
2014,Vĩnh Long,Năng suất,Lúa hè thu,5.4869418702611625,Tấn/ha,Province
2014,Đồng Tháp,Năng suất,Lúa hè thu,5.61332503113325,Tấn/ha,Province
2014,An Giang,Năng suất,Lúa hè thu,5.640396659707725,Tấn/ha,Province
2014,Kiên Giang,Năng suất,Lúa hè thu,5.305735790293278,Tấn/ha,Province
2014,Cần Thơ,Năng suất,Lúa hè thu,5.000693000693,Tấn/ha,Province
2014,Hậu Giang,Năng suất,Lúa hè thu,4.866197183098592,Tấn/ha,Province
2014,Sóc Trăng,Năng suất,Lúa hè thu,5.99375,Tấn/ha,Province
2014,Bạc Liêu,Năng suất,Lúa hè thu,5.5375,Tấn/ha,Province
2014,Cà Mau,Năng suất,Lúa hè thu,4.3188010899182565,Tấn/ha,Province
2015,Cả Nước,Năng suất,Lúa hè thu,5.34707748074309,Tấn/ha,National
2015,Bắc Trung Bộ và Duyên hải miền Trung,Năng suất,Lúa hè thu,5.4245283018867925,Tấn/ha,Regional
2015,Nghệ An,Năng suất,Lúa hè thu,4.946043165467626,Tấn/ha,Province
2015,Hà Tĩnh,Năng suất,Lúa hè thu,4.854761904761904,Tấn/ha,Province
2015,Quảng Bình,Năng suất,Lúa hè thu,4.025531914893617,Tấn/ha,Province
2015,Quảng Trị,Năng suất,Lúa hè thu,4.925373134328358,Tấn/ha,Province
2015,Thừa Thiên Huế,Năng suất,Lúa hè thu,5.818532818532819,Tấn/ha,Province
2015,Quảng Ngãi,Năng suất,Lúa hè thu,5.588757396449704,Tấn/ha,Province
2015,Bình Định,Năng suất,Lúa hè thu,6.1442080378250585,Tấn/ha,Province
2015,Phú Yên,Năng suất,Lúa hè thu,6.644897959183673,Tấn/ha,Province
2015,Khánh Hòa,Năng suất,Lúa hè thu,5.693181818181818,Tấn/ha,Province
2015,Ninh Thuận,Năng suất,Lúa hè thu,6.336206896551724,Tấn/ha,Province
2015,Bình Thuận,Năng suất,Lúa hè thu,5.533333333333333,Tấn/ha,Province
2015,Tây Nguyên,Năng suất,Lúa hè thu,5.0,Tấn/ha,Regional
2015,Lâm Đồng,Năng suất,Lúa hè thu,5.0,Tấn/ha,Province
2015,Đông Nam Bộ,Năng suất,Lúa hè thu,4.941111111111111,Tấn/ha,Regional
2015,Tây Ninh,Năng suất,Lúa hè thu,5.095528455284553,Tấn/ha,Province
2015,Bình Dương,Năng suất,Lúa hè thu,3.764705882352941,Tấn/ha,Province
2015,Đồng Nai,Năng suất,Lúa hè thu,5.050632911392405,Tấn/ha,Province
2015,Bà Rịa - Vũng Tàu,Năng suất,Lúa hè thu,4.439024390243903,Tấn/ha,Province
2015,TP.Hồ Chí Minh,Năng suất,Lúa hè thu,4.375,Tấn/ha,Province
2015,Đồng bằng sông Cửu Long,Năng suất,Lúa hè thu,5.352522400883761,Tấn/ha,Regional
2015,Long An,Năng suất,Lúa hè thu,4.688270517787953,Tấn/ha,Province
2015,Tiền Giang,Năng suất,Lúa hè thu,5.370320855614973,Tấn/ha,Province
2015,Bến Tre,Năng suất,Lúa hè thu,4.011173184357542,Tấn/ha,Province
2015,Trà Vinh,Năng suất,Lúa hè thu,5.2288496652465,Tấn/ha,Province
2015,Vĩnh Long,Năng suất,Lúa hè thu,5.503765690376569,Tấn/ha,Province
2015,Đồng Tháp,Năng suất,Lúa hè thu,5.691292875989446,Tấn/ha,Province
2015,An Giang,Năng suất,Lúa hè thu,5.621034224331751,Tấn/ha,Province
2015,Kiên Giang,Năng suất,Lúa hè thu,5.348697394789579,Tấn/ha,Province
2015,Cần Thơ,Năng suất,Lúa hè thu,5.065073041168659,Tấn/ha,Province
2015,Hậu Giang,Năng suất,Lúa hè thu,5.307631785995279,Tấn/ha,Province
2015,Sóc Trăng,Năng suất,Lúa hè thu,5.631233595800525,Tấn/ha,Province
2015,Bạc Liêu,Năng suất,Lúa hè thu,5.744597249508841,Tấn/ha,Province
2015,Cà Mau,Năng suất,Lúa hè thu,4.178571428571429,Tấn/ha,Province
2016,Cả Nước,Năng suất,Lúa hè thu,5.301994500330676,Tấn/ha,National
2016,Bắc Trung Bộ và Duyên hải miền Trung,Năng suất,Lúa hè thu,5.501923646049127,Tấn/ha,Regional
2016,Nghệ An,Năng suất,Lúa hè thu,4.948717948717949,Tấn/ha,Province
2016,Hà Tĩnh,Năng suất,Lúa hè thu,4.543181818181818,Tấn/ha,Province
2016,Quảng Bình,Năng suất,Lúa hè thu,4.102880658436214,Tấn/ha,Province
2016,Quảng Trị,Năng suất,Lúa hè thu,5.175675675675675,Tấn/ha,Province
2016,Thừa Thiên Huế,Năng suất,Lúa hè thu,5.915384615384616,Tấn/ha,Province
2016,Quảng Ngãi,Năng suất,Lúa hè thu,5.830903790087463,Tấn/ha,Province
2016,Bình Định,Năng suất,Lúa hè thu,6.389162561576354,Tấn/ha,Province
2016,Phú Yên,Năng suất,Lúa hè thu,7.036290322580645,Tấn/ha,Province
2016,Khánh Hòa,Năng suất,Lúa hè thu,5.875,Tấn/ha,Province
2016,Ninh Thuận,Năng suất,Lúa hè thu,6.088709677419355,Tấn/ha,Province
2016,Bình Thuận,Năng suất,Lúa hè thu,5.627737226277373,Tấn/ha,Province
2016,Tây Nguyên,Năng suất,Lúa hè thu,5.196428571428571,Tấn/ha,Regional
2016,Lâm Đồng,Năng suất,Lúa hè thu,5.196428571428571,Tấn/ha,Province
2016,Đông Nam Bộ,Năng suất,Lúa hè thu,5.003412969283277,Tấn/ha,Regional
2016,Tây Ninh,Năng suất,Lúa hè thu,5.141414141414141,Tấn/ha,Province
2016,Bình Dương,Năng suất,Lúa hè thu,3.8125,Tấn/ha,Province
2016,Đồng Nai,Năng suất,Lúa hè thu,5.17351598173516,Tấn/ha,Province
2016,Bà Rịa - Vũng Tàu,Năng suất,Lúa hè thu,4.5,Tấn/ha,Province
2016,TP.Hồ Chí Minh,Năng suất,Lúa hè thu,4.323076923076923,Tấn/ha,Province
2016,Đồng bằng sông Cửu Long,Năng suất,Lúa hè thu,5.285316403850092,Tấn/ha,Regional
2016,Long An,Năng suất,Lúa hè thu,4.751196172248804,Tấn/ha,Province
2016,Tiền Giang,Năng suất,Lúa hè thu,5.418555240793201,Tấn/ha,Province
2016,Bến Tre,Năng suất,Lúa hè thu,4.006024096385542,Tấn/ha,Province
2016,Trà Vinh,Năng suất,Lúa hè thu,4.791248206599713,Tấn/ha,Province
2016,Vĩnh Long,Năng suất,Lúa hè thu,4.754553339115351,Tấn/ha,Province
2016,Đồng Tháp,Năng suất,Lúa hè thu,5.769118505545826,Tấn/ha,Province
2016,An Giang,Năng suất,Lúa hè thu,5.261596421003061,Tấn/ha,Province
2016,Kiên Giang,Năng suất,Lúa hè thu,5.443922924901186,Tấn/ha,Province
2016,Cần Thơ,Năng suất,Lúa hè thu,5.1011089367253755,Tấn/ha,Province
2016,Hậu Giang,Năng suất,Lúa hè thu,5.496742671009772,Tấn/ha,Province
2016,Sóc Trăng,Năng suất,Lúa hè thu,5.639269406392694,Tấn/ha,Province
2016,Bạc Liêu,Năng suất,Lúa hè thu,5.763803680981595,Tấn/ha,Province
2016,Cà Mau,Năng suất,Lúa hè thu,4.479784366576819,Tấn/ha,Province
2017,Cả Nước,Năng suất,Lúa hè thu,5.37463065317899,Tấn/ha,National
2017,Bắc Trung Bộ và Duyên hải miền Trung,Năng suất,Lúa hè thu,5.419050263815607,Tấn/ha,Regional
2017,Nghệ An,Năng suất,Lúa hè thu,4.870588235294117,Tấn/ha,Province
2017,Hà Tĩnh,Năng suất,Lúa hè thu,4.489887640449438,Tấn/ha,Province
2017,Quảng Bình,Năng suất,Lúa hè thu,4.024193548387097,Tấn/ha,Province
2017,Quảng Trị,Năng suất,Lúa hè thu,4.231111111111111,Tấn/ha,Province
2017,Thừa Thiên Huế,Năng suất,Lúa hè thu,5.78125,Tấn/ha,Province
2017,Quảng Ngãi,Năng suất,Lúa hè thu,5.860058309037901,Tấn/ha,Province
2017,Bình Định,Năng suất,Lúa hè thu,6.428899082568807,Tấn/ha,Province
2017,Phú Yên,Năng suất,Lúa hè thu,6.879518072289157,Tấn/ha,Province
2017,Khánh Hòa,Năng suất,Lúa hè thu,5.735135135135135,Tấn/ha,Province
2017,Ninh Thuận,Năng suất,Lúa hè thu,5.905882352941177,Tấn/ha,Province
2017,Bình Thuận,Năng suất,Lúa hè thu,5.783964365256125,Tấn/ha,Province
2017,Tây Nguyên,Năng suất,Lúa hè thu,5.278688524590165,Tấn/ha,Regional
2017,Lâm Đồng,Năng suất,Lúa hè thu,5.278688524590165,Tấn/ha,Province
2017,Đông Nam Bộ,Năng suất,Lúa hè thu,5.089164785553048,Tấn/ha,Regional
2017,Tây Ninh,Năng suất,Lúa hè thu,5.255952380952381,Tấn/ha,Province
2017,Bình Dương,Năng suất,Lúa hè thu,4.0,Tấn/ha,Province
2017,Đồng Nai,Năng suất,Lúa hè thu,5.15,Tấn/ha,Province
2017,Bà Rịa - Vũng Tàu,Năng suất,Lúa hè thu,4.558139534883721,Tấn/ha,Province
2017,TP.Hồ Chí Minh,Năng suất,Lúa hè thu,4.508196721311475,Tấn/ha,Province
2017,Đồng bằng sông Cửu Long,Năng suất,Lúa hè thu,5.3787109294355675,Tấn/ha,Regional
2017,Long An,Năng suất,Lúa hè thu,4.571133310368584,Tấn/ha,Province
2017,Tiền Giang,Năng suất,Lúa hè thu,5.594827586206897,Tấn/ha,Province
2017,Bến Tre,Năng suất,Lúa hè thu,4.1558441558441555,Tấn/ha,Province
2017,Trà Vinh,Năng suất,Lúa hè thu,4.898036732108929,Tấn/ha,Province
2017,Vĩnh Long,Năng suất,Lúa hè thu,5.329710144927536,Tấn/ha,Province
2017,Đồng Tháp,Năng suất,Lúa hè thu,5.927140255009108,Tấn/ha,Province
2017,An Giang,Năng suất,Lúa hè thu,5.506376594148537,Tấn/ha,Province
2017,Kiên Giang,Năng suất,Lúa hè thu,5.4554099203289645,Tấn/ha,Province
2017,Cần Thơ,Năng suất,Lúa hè thu,5.368455074337427,Tấn/ha,Province
2017,Hậu Giang,Năng suất,Lúa hè thu,5.668220668220669,Tấn/ha,Province
2017,Sóc Trăng,Năng suất,Lúa hè thu,5.633069828722003,Tấn/ha,Province
2017,Bạc Liêu,Năng suất,Lúa hè thu,5.656310679611651,Tấn/ha,Province
2017,Cà Mau,Năng suất,Lúa hè thu,4.258855585831062,Tấn/ha,Province
2018,Cả Nước,Năng suất,Lúa hè thu,5.44972708991669,Tấn/ha,National
2018,Bắc Trung Bộ và Duyên hải miền Trung,Năng suất,Lúa hè thu,5.418058307387489,Tấn/ha,Regional
2018,Nghệ An,Năng suất,Lúa hè thu,4.4711864406779664,Tấn/ha,Province
2018,Hà Tĩnh,Năng suất,Lúa hè thu,4.651972157772621,Tấn/ha,Province
2018,Quảng Bình,Năng suất,Lúa hè thu,4.1722689075630255,Tấn/ha,Province
2018,Quảng Trị,Năng suất,Lúa hè thu,5.356828193832599,Tấn/ha,Province
2018,Thừa Thiên Huế,Năng suất,Lúa hè thu,6.08235294117647,Tấn/ha,Province
2018,Quảng Ngãi,Năng suất,Lúa hè thu,5.87719298245614,Tấn/ha,Province
2018,Bình Định,Năng suất,Lúa hè thu,6.418764302059497,Tấn/ha,Province
2018,Phú Yên,Năng suất,Lúa hè thu,6.92741935483871,Tấn/ha,Province
2018,Khánh Hòa,Năng suất,Lúa hè thu,5.78021978021978,Tấn/ha,Province
2018,Ninh Thuận,Năng suất,Lúa hè thu,5.986111111111111,Tấn/ha,Province
2018,Bình Thuận,Năng suất,Lúa hè thu,5.220956719817767,Tấn/ha,Province
2018,Tây Nguyên,Năng suất,Lúa hè thu,5.610169491525424,Tấn/ha,Regional
2018,Lâm Đồng,Năng suất,Lúa hè thu,5.610169491525424,Tấn/ha,Province
2018,Đông Nam Bộ,Năng suất,Lúa hè thu,5.22334455667789,Tấn/ha,Regional
2018,Tây Ninh,Năng suất,Lúa hè thu,5.315789473684211,Tấn/ha,Province
2018,Bình Dương,Năng suất,Lúa hè thu,4.0,Tấn/ha,Province
2018,Đồng Nai,Năng suất,Lúa hè thu,5.333333333333333,Tấn/ha,Province
2018,Bà Rịa - Vũng Tàu,Năng suất,Lúa hè thu,4.953488372093023,Tấn/ha,Province
2018,TP.Hồ Chí Minh,Năng suất,Lúa hè thu,4.660714285714286,Tấn/ha,Province
2018,Đồng bằng sông Cửu Long,Năng suất,Lúa hè thu,5.4627434196447675,Tấn/ha,Regional
2018,Long An,Năng suất,Lúa hè thu,4.952102376599634,Tấn/ha,Province
2018,Tiền Giang,Năng suất,Lúa hè thu,5.593962264150943,Tấn/ha,Province
2018,Bến Tre,Năng suất,Lúa hè thu,4.483333333333333,Tấn/ha,Province
2018,Trà Vinh,Năng suất,Lúa hè thu,5.254674403610574,Tấn/ha,Province
2018,Vĩnh Long,Năng suất,Lúa hè thu,5.654683065279092,Tấn/ha,Province
2018,Đồng Tháp,Năng suất,Lúa hè thu,6.012074992055926,Tấn/ha,Province
2018,An Giang,Năng suất,Lúa hè thu,5.667783505154639,Tấn/ha,Province
2018,Kiên Giang,Năng suất,Lúa hè thu,5.134281200631912,Tấn/ha,Province
2018,Cần Thơ,Năng suất,Lúa hè thu,5.396640826873385,Tấn/ha,Province
2018,Hậu Giang,Năng suất,Lúa hè thu,5.798456260720411,Tấn/ha,Province
2018,Sóc Trăng,Năng suất,Lúa hè thu,5.60792349726776,Tấn/ha,Province
2018,Bạc Liêu,Năng suất,Lúa hè thu,5.798833819241983,Tấn/ha,Province
2018,Cà Mau,Năng suất,Lúa hè thu,4.126027397260274,Tấn/ha,Province
2019,Cả Nước,Năng suất,Lúa hè thu,5.458738751920404,Tấn/ha,National
2019,Bắc Trung Bộ và Duyên hải miền Trung,Năng suất,Lúa hè thu,5.141705069124424,Tấn/ha,Regional
2019,Nghệ An,Năng suất,Lúa hè thu,4.021558872305141,Tấn/ha,Province
2019,Hà Tĩnh,Năng suất,Lúa hè thu,3.9977064220183487,Tấn/ha,Province
2019,Quảng Bình,Năng suất,Lúa hè thu,3.3963963963963963,Tấn/ha,Province
2019,Quảng Trị,Năng suất,Lúa hè thu,5.278761061946903,Tấn/ha,Province
2019,Thừa Thiên Huế,Năng suất,Lúa hè thu,5.694117647058824,Tấn/ha,Province
2019,Quảng Ngãi,Năng suất,Lúa hè thu,5.796407185628743,Tấn/ha,Province
2019,Bình Định,Năng suất,Lúa hè thu,6.350467289719626,Tấn/ha,Province
2019,Phú Yên,Năng suất,Lúa hè thu,6.481781376518219,Tấn/ha,Province
2019,Khánh Hòa,Năng suất,Lúa hè thu,5.6187845303867405,Tấn/ha,Province
2019,Ninh Thuận,Năng suất,Lúa hè thu,5.97972972972973,Tấn/ha,Province
2019,Bình Thuận,Năng suất,Lúa hè thu,5.428571428571429,Tấn/ha,Province
2019,Tây Nguyên,Năng suất,Lúa hè thu,4.915254237288136,Tấn/ha,Regional
2019,Lâm Đồng,Năng suất,Lúa hè thu,4.915254237288136,Tấn/ha,Province
2019,Đông Nam Bộ,Năng suất,Lúa hè thu,5.202517162471396,Tấn/ha,Regional
2019,Tây Ninh,Năng suất,Lúa hè thu,5.262845849802371,Tấn/ha,Province
