Year,Province,Attribute,Commodity,Value,Unit,Source_file
2022,Lâm Đồng,Sản lượng,Lúa đông xuân,52.7,Nghìn tấn,18.csv
2022,Đông Nam Bộ,Sản lượng,Lúa đông xuân,472.2,Nghìn tấn,18.csv
2022,Bình Phước,Sản lượng,Lúa đông xuân,11.3,Nghìn tấn,18.csv
2022,Tây Ninh,Sản lượng,Lúa đông xuân,277.0,Nghìn tấn,18.csv
2022,Bình Dương,Sản lượng,Lúa đông xuân,9.6,Nghìn tấn,18.csv
2022,Đồng Nai,Sản lượng,Lúa đông xuân,100.6,Nghìn tấn,18.csv
2022,Bà Rịa - Vũng Tàu,Sản lượng,Lúa đông xuân,48.8,Nghìn tấn,18.csv
2022,TP.Hồ Chí Minh,Sản lượng,Lúa đông xuân,25.0,Nghìn tấn,18.csv
2022,Đồng bằng sông Cửu Long,Sản lượng,Lúa đông xuân,10669.2,Nghìn tấn,18.csv
2022,Long An,Sản lượng,Lúa đông xuân,1456.6,Nghìn tấn,18.csv
2022,Tiền Giang,Sản lượng,Lúa đông xuân,350.1,Nghìn tấn,18.csv
2022,Bến Tre,Sản lượng,Lúa đông xuân,4.1,Nghìn tấn,18.csv
2022,Trà Vinh,Sản lượng,Lúa đông xuân,411.5,Nghìn tấn,18.csv
2022,Vĩnh Long,Sản lượng,Lúa đông xuân,324.8,Nghìn tấn,18.csv
2022,Đồng Tháp,Sản lượng,Lúa đông xuân,1384.8,Nghìn tấn,18.csv
2022,An Giang,Sản lượng,Lúa đông xuân,1685.9,Nghìn tấn,18.csv
2022,Kiên Giang,Sản lượng,Lúa đông xuân,2089.5,Nghìn tấn,18.csv
2022,Cần Thơ,Sản lượng,Lúa đông xuân,564.0,Nghìn tấn,18.csv
2022,Hậu Giang,Sản lượng,Lúa đông xuân,596.2,Nghìn tấn,18.csv
2022,Sóc Trăng,Sản lượng,Lúa đông xuân,1222.3,Nghìn tấn,18.csv
2022,Bạc Liêu,Sản lượng,Lúa đông xuân,364.9,Nghìn tấn,18.csv
2022,Cà Mau,Sản lượng,Lúa đông xuân,214.5,Nghìn tấn,18.csv
2023,Cả Nước,Sản lượng,Lúa đông xuân,20189.3,Nghìn tấn,18.csv
2023,Đồng bằng sông Hồng,Sản lượng,Lúa đông xuân,3172.6,Nghìn tấn,18.csv
2023,Hà Nội,Sản lượng,Lúa đông xuân,517.9,Nghìn tấn,18.csv
2023,Vĩnh Phúc,Sản lượng,Lúa đông xuân,178.3,Nghìn tấn,18.csv
2023,Bắc Ninh,Sản lượng,Lúa đông xuân,196.7,Nghìn tấn,18.csv
2023,Quảng Ninh,Sản lượng,Lúa đông xuân,82.7,Nghìn tấn,18.csv
2023,Hải Dương,Sản lượng,Lúa đông xuân,355.4,Nghìn tấn,18.csv
2023,Hải Phòng,Sản lượng,Lúa đông xuân,193.5,Nghìn tấn,18.csv
2023,Hưng Yên,Sản lượng,Lúa đông xuân,171.0,Nghìn tấn,18.csv
2023,Thái Bình,Sản lượng,Lúa đông xuân,530.3,Nghìn tấn,18.csv
2023,Hà Nam,Sản lượng,Lúa đông xuân,192.7,Nghìn tấn,18.csv
2023,Nam Định,Sản lượng,Lúa đông xuân,489.3,Nghìn tấn,18.csv
2023,Ninh Bình,Sản lượng,Lúa đông xuân,264.7,Nghìn tấn,18.csv
2023,Trung du và miền núi phía Bắc,Sản lượng,Lúa đông xuân,1413.0,Nghìn tấn,18.csv
2023,Hà Giang,Sản lượng,Lúa đông xuân,54.4,Nghìn tấn,18.csv
2023,Cao Bằng,Sản lượng,Lúa đông xuân,17.3,Nghìn tấn,18.csv
2023,Bắc Kạn,Sản lượng,Lúa đông xuân,45.2,Nghìn tấn,18.csv
2023,Tuyên Quang,Sản lượng,Lúa đông xuân,113.1,Nghìn tấn,18.csv
2023,Lào Cai,Sản lượng,Lúa đông xuân,59.5,Nghìn tấn,18.csv
2023,Yên Bái,Sản lượng,Lúa đông xuân,109.7,Nghìn tấn,18.csv
2023,Thái Nguyên,Sản lượng,Lúa đông xuân,164.5,Nghìn tấn,18.csv
2023,Lạng Sơn,Sản lượng,Lúa đông xuân,78.9,Nghìn tấn,18.csv
2023,Bắc Giang,Sản lượng,Lúa đông xuân,280.8,Nghìn tấn,18.csv
2023,Phú Thọ,Sản lượng,Lúa đông xuân,217.9,Nghìn tấn,18.csv
2023,Điện Biên,Sản lượng,Lúa đông xuân,61.0,Nghìn tấn,18.csv
2023,Lai Châu,Sản lượng,Lúa đông xuân,37.3,Nghìn tấn,18.csv
2023,Sơn La,Sản lượng,Lúa đông xuân,76.1,Nghìn tấn,18.csv
2023,Hòa Bình,Sản lượng,Lúa đông xuân,97.4,Nghìn tấn,18.csv
2023,Bắc Trung Bộ và Duyên hải miền Trung,Sản lượng,Lúa đông xuân,3814.0,Nghìn tấn,18.csv
2023,Thanh Hóa,Sản lượng,Lúa đông xuân,762.7,Nghìn tấn,18.csv
2023,Nghệ An,Sản lượng,Lúa đông xuân,628.3,Nghìn tấn,18.csv
2023,Hà Tĩnh,Sản lượng,Lúa đông xuân,354.0,Nghìn tấn,18.csv
2023,Quảng Bình,Sản lượng,Lúa đông xuân,183.6,Nghìn tấn,18.csv
2023,Quảng Trị,Sản lượng,Lúa đông xuân,160.7,Nghìn tấn,18.csv
2023,Thừa Thiên Huế,Sản lượng,Lúa đông xuân,184.9,Nghìn tấn,18.csv
2023,Đà Nẵng,Sản lượng,Lúa đông xuân,15.5,Nghìn tấn,18.csv
2023,Quảng Nam,Sản lượng,Lúa đông xuân,253.6,Nghìn tấn,18.csv
2023,Quảng Ngãi,Sản lượng,Lúa đông xuân,233.3,Nghìn tấn,18.csv
2023,Bình Định,Sản lượng,Lúa đông xuân,337.0,Nghìn tấn,18.csv
2023,Phú Yên,Sản lượng,Lúa đông xuân,198.0,Nghìn tấn,18.csv
2023,Khánh Hòa,Sản lượng,Lúa đông xuân,124.2,Nghìn tấn,18.csv
2023,Ninh Thuận,Sản lượng,Lúa đông xuân,114.9,Nghìn tấn,18.csv
2023,Bình Thuận,Sản lượng,Lúa đông xuân,263.5,Nghìn tấn,18.csv
2023,Tây Nguyên,Sản lượng,Lúa đông xuân,633.9,Nghìn tấn,18.csv
2023,Kon Tum,Sản lượng,Lúa đông xuân,36.6,Nghìn tấn,18.csv
2023,Gia Lai,Sản lượng,Lúa đông xuân,162.3,Nghìn tấn,18.csv
2023,Đắk Lắk,Sản lượng,Lúa đông xuân,352.5,Nghìn tấn,18.csv
2023,Đắk Nông,Sản lượng,Lúa đông xuân,31.4,Nghìn tấn,18.csv
2023,Lâm Đồng,Sản lượng,Lúa đông xuân,51.0,Nghìn tấn,18.csv
2023,Đông Nam Bộ,Sản lượng,Lúa đông xuân,478.9,Nghìn tấn,18.csv
2023,Bình Phước,Sản lượng,Lúa đông xuân,11.6,Nghìn tấn,18.csv
2023,Tây Ninh,Sản lượng,Lúa đông xuân,281.8,Nghìn tấn,18.csv
2023,Bình Dương,Sản lượng,Lúa đông xuân,9.3,Nghìn tấn,18.csv
2023,Đồng Nai,Sản lượng,Lúa đông xuân,101.5,Nghìn tấn,18.csv
2023,Bà Rịa - Vũng Tàu,Sản lượng,Lúa đông xuân,48.0,Nghìn tấn,18.csv
2023,TP.Hồ Chí Minh,Sản lượng,Lúa đông xuân,26.7,Nghìn tấn,18.csv
2023,Đồng bằng sông Cửu Long,Sản lượng,Lúa đông xuân,10677.0,Nghìn tấn,18.csv
2023,Long An,Sản lượng,Lúa đông xuân,1526.6,Nghìn tấn,18.csv
2023,Tiền Giang,Sản lượng,Lúa đông xuân,336.3,Nghìn tấn,18.csv
2023,Bến Tre,Sản lượng,Lúa đông xuân,5.7,Nghìn tấn,18.csv
2023,Trà Vinh,Sản lượng,Lúa đông xuân,378.7,Nghìn tấn,18.csv
2023,Vĩnh Long,Sản lượng,Lúa đông xuân,274.0,Nghìn tấn,18.csv
2023,Đồng Tháp,Sản lượng,Lúa đông xuân,1390.1,Nghìn tấn,18.csv
2023,An Giang,Sản lượng,Lúa đông xuân,1719.4,Nghìn tấn,18.csv
2023,Kiên Giang,Sản lượng,Lúa đông xuân,2159.6,Nghìn tấn,18.csv
2023,Cần Thơ,Sản lượng,Lúa đông xuân,559.8,Nghìn tấn,18.csv
2023,Hậu Giang,Sản lượng,Lúa đông xuân,585.4,Nghìn tấn,18.csv
2023,Sóc Trăng,Sản lượng,Lúa đông xuân,1187.2,Nghìn tấn,18.csv
2023,Bạc Liêu,Sản lượng,Lúa đông xuân,335.7,Nghìn tấn,18.csv
2023,Cà Mau,Sản lượng,Lúa đông xuân,218.7,Nghìn tấn,18.csv
2008,Cả Nước,Năng suất,Lúa,52.3,Tạ/ha,14.csv
2008,Đồng bằng sông Hồng,Năng suất,Lúa,58.9,Tạ/ha,14.csv
2008,Hà Nội,Năng suất,Lúa,57.0,Tạ/ha,14.csv
2008,Vĩnh Phúc,Năng suất,Lúa,52.1,Tạ/ha,14.csv
2008,Bắc Ninh,Năng suất,Lúa,57.8,Tạ/ha,14.csv
2008,Quảng Ninh,Năng suất,Lúa,44.8,Tạ/ha,14.csv
2008,Hải Dương,Năng suất,Lúa,59.7,Tạ/ha,14.csv
2008,Hải Phòng,Năng suất,Lúa,57.3,Tạ/ha,14.csv
2008,Hưng Yên,Năng suất,Lúa,63.0,Tạ/ha,14.csv
2008,Thái Bình,Năng suất,Lúa,65.7,Tạ/ha,14.csv
2008,Hà Nam,Năng suất,Lúa,59.7,Tạ/ha,14.csv
2008,Nam Định,Năng suất,Lúa,59.3,Tạ/ha,14.csv
2008,Ninh Bình,Năng suất,Lúa,58.2,Tạ/ha,14.csv
2008,Trung du và miền núi phía Bắc,Năng suất,Lúa,44.1,Tạ/ha,14.csv
2008,Hà Giang,Năng suất,Lúa,45.7,Tạ/ha,14.csv
2008,Cao Bằng,Năng suất,Lúa,39.9,Tạ/ha,14.csv
2008,Bắc Kạn,Năng suất,Lúa,44.2,Tạ/ha,14.csv
2008,Tuyên Quang,Năng suất,Lúa,56.8,Tạ/ha,14.csv
2008,Lào Cai,Năng suất,Lúa,41.8,Tạ/ha,14.csv
2008,Yên Bái,Năng suất,Lúa,43.0,Tạ/ha,14.csv
2008,Thái Nguyên,Năng suất,Lúa,48.3,Tạ/ha,14.csv
2008,Lạng Sơn,Năng suất,Lúa,39.0,Tạ/ha,14.csv
2008,Bắc Giang,Năng suất,Lúa,47.2,Tạ/ha,14.csv
2008,Phú Thọ,Năng suất,Lúa,48.9,Tạ/ha,14.csv
2008,Điện Biên,Năng suất,Lúa,32.0,Tạ/ha,14.csv
2008,Lai Châu,Năng suất,Lúa,34.2,Tạ/ha,14.csv
2008,Sơn La,Năng suất,Lúa,32.6,Tạ/ha,14.csv
2008,Hòa Bình,Năng suất,Lúa,50.0,Tạ/ha,14.csv
2008,Bắc Trung Bộ và Duyên hải miền Trung,Năng suất,Lúa,50.5,Tạ/ha,14.csv
2008,Thanh Hóa,Năng suất,Lúa,55.2,Tạ/ha,14.csv
2008,Nghệ An,Năng suất,Lúa,51.0,Tạ/ha,14.csv
2008,Hà Tĩnh,Năng suất,Lúa,46.4,Tạ/ha,14.csv
2008,Quảng Bình,Năng suất,Lúa,47.8,Tạ/ha,14.csv
2008,Quảng Trị,Năng suất,Lúa,46.3,Tạ/ha,14.csv
2008,Thừa Thiên Huế,Năng suất,Lúa,54.0,Tạ/ha,14.csv
2008,Đà Nẵng,Năng suất,Lúa,53.3,Tạ/ha,14.csv
2008,Quảng Nam,Năng suất,Lúa,44.3,Tạ/ha,14.csv
2008,Quảng Ngãi,Năng suất,Lúa,48.0,Tạ/ha,14.csv
2008,Bình Định,Năng suất,Lúa,53.8,Tạ/ha,14.csv
2008,Phú Yên,Năng suất,Lúa,52.0,Tạ/ha,14.csv
2008,Khánh Hòa,Năng suất,Lúa,47.1,Tạ/ha,14.csv
2008,Ninh Thuận,Năng suất,Lúa,52.8,Tạ/ha,14.csv
2008,Bình Thuận,Năng suất,Lúa,46.5,Tạ/ha,14.csv
2008,Tây Nguyên,Năng suất,Lúa,44.3,Tạ/ha,14.csv
2008,Kon Tum,Năng suất,Lúa,33.1,Tạ/ha,14.csv
2008,Gia Lai,Năng suất,Lúa,42.8,Tạ/ha,14.csv
2008,Đắk Lắk,Năng suất,Lúa,48.7,Tạ/ha,14.csv
2008,Đắk Nông,Năng suất,Lúa,45.3,Tạ/ha,14.csv
2008,Lâm Đồng,Năng suất,Lúa,44.6,Tạ/ha,14.csv
2008,Đông Nam Bộ,Năng suất,Lúa,42.8,Tạ/ha,14.csv
2008,Bình Phước,Năng suất,Lúa,29.0,Tạ/ha,14.csv
2008,Tây Ninh,Năng suất,Lúa,46.3,Tạ/ha,14.csv
2008,Bình Dương,Năng suất,Lúa,34.0,Tạ/ha,14.csv
2008,Đồng Nai,Năng suất,Lúa,44.4,Tạ/ha,14.csv
2008,Bà Rịa - Vũng Tàu,Năng suất,Lúa,35.5,Tạ/ha,14.csv
2008,TP.Hồ Chí Minh,Năng suất,Lúa,36.5,Tạ/ha,14.csv
2008,Đồng bằng sông Cửu Long,Năng suất,Lúa,53.6,Tạ/ha,14.csv
2008,Long An,Năng suất,Lúa,47.7,Tạ/ha,14.csv
2008,Tiền Giang,Năng suất,Lúa,53.9,Tạ/ha,14.csv
2008,Bến Tre,Năng suất,Lúa,45.6,Tạ/ha,14.csv
2008,Trà Vinh,Năng suất,Lúa,47.9,Tạ/ha,14.csv
2008,Vĩnh Long,Năng suất,Lúa,50.5,Tạ/ha,14.csv
2008,Đồng Tháp,Năng suất,Lúa,58.1,Tạ/ha,14.csv
2008,An Giang,Năng suất,Lúa,62.2,Tạ/ha,14.csv
2008,Kiên Giang,Năng suất,Lúa,55.6,Tạ/ha,14.csv
2008,Cần Thơ,Năng suất,Lúa,54.8,Tạ/ha,14.csv
2008,Hậu Giang,Năng suất,Lúa,50.3,Tạ/ha,14.csv
2008,Sóc Trăng,Năng suất,Lúa,54.0,Tạ/ha,14.csv
2008,Bạc Liêu,Năng suất,Lúa,49.3,Tạ/ha,14.csv
2008,Cà Mau,Năng suất,Lúa,36.3,Tạ/ha,14.csv
2009,Cả Nước,Năng suất,Lúa,52.4,Tạ/ha,14.csv
2009,Đồng bằng sông Hồng,Năng suất,Lúa,58.8,Tạ/ha,14.csv
2009,Hà Nội,Năng suất,Lúa,55.8,Tạ/ha,14.csv
2009,Vĩnh Phúc,Năng suất,Lúa,53.5,Tạ/ha,14.csv
2009,Bắc Ninh,Năng suất,Lúa,59.5,Tạ/ha,14.csv
2009,Quảng Ninh,Năng suất,Lúa,45.2,Tạ/ha,14.csv
2009,Hải Dương,Năng suất,Lúa,60.9,Tạ/ha,14.csv
2009,Hải Phòng,Năng suất,Lúa,59.3,Tạ/ha,14.csv
2009,Hưng Yên,Năng suất,Lúa,62.7,Tạ/ha,14.csv
2009,Thái Bình,Năng suất,Lúa,66.2,Tạ/ha,14.csv
2009,Hà Nam,Năng suất,Lúa,59.5,Tạ/ha,14.csv
2009,Nam Định,Năng suất,Lúa,56.1,Tạ/ha,14.csv
2009,Ninh Bình,Năng suất,Lúa,59.5,Tạ/ha,14.csv
2009,Trung du và miền núi phía Bắc,Năng suất,Lúa,45.5,Tạ/ha,14.csv
2009,Hà Giang,Năng suất,Lúa,50.1,Tạ/ha,14.csv
2009,Cao Bằng,Năng suất,Lúa,39.1,Tạ/ha,14.csv
2009,Bắc Kạn,Năng suất,Lúa,44.1,Tạ/ha,14.csv
2009,Tuyên Quang,Năng suất,Lúa,57.3,Tạ/ha,14.csv
2009,Lào Cai,Năng suất,Lúa,44.1,Tạ/ha,14.csv
2009,Yên Bái,Năng suất,Lúa,45.2,Tạ/ha,14.csv
2009,Thái Nguyên,Năng suất,Lúa,48.5,Tạ/ha,14.csv
2009,Lạng Sơn,Năng suất,Lúa,38.9,Tạ/ha,14.csv
2009,Bắc Giang,Năng suất,Lúa,51.3,Tạ/ha,14.csv
2009,Phú Thọ,Năng suất,Lúa,50.9,Tạ/ha,14.csv
2009,Điện Biên,Năng suất,Lúa,32.7,Tạ/ha,14.csv
2009,Lai Châu,Năng suất,Lúa,37.1,Tạ/ha,14.csv
2009,Sơn La,Năng suất,Lúa,33.3,Tạ/ha,14.csv
2009,Hòa Bình,Năng suất,Lúa,47.4,Tạ/ha,14.csv
2009,Bắc Trung Bộ và Duyên hải miền Trung,Năng suất,Lúa,51.1,Tạ/ha,14.csv
2009,Thanh Hóa,Năng suất,Lúa,56.3,Tạ/ha,14.csv
2009,Nghệ An,Năng suất,Lúa,48.7,Tạ/ha,14.csv
2009,Hà Tĩnh,Năng suất,Lúa,46.5,Tạ/ha,14.csv
2009,Quảng Bình,Năng suất,Lúa,47.9,Tạ/ha,14.csv
2009,Quảng Trị,Năng suất,Lúa,44.3,Tạ/ha,14.csv
2009,Thừa Thiên Huế,Năng suất,Lúa,53.2,Tạ/ha,14.csv
2009,Đà Nẵng,Năng suất,Lúa,53.8,Tạ/ha,14.csv
2009,Quảng Nam,Năng suất,Lúa,45.5,Tạ/ha,14.csv
2009,Quảng Ngãi,Năng suất,Lúa,51.0,Tạ/ha,14.csv
2009,Bình Định,Năng suất,Lúa,53.0,Tạ/ha,14.csv
2009,Phú Yên,Năng suất,Lúa,57.6,Tạ/ha,14.csv
2009,Khánh Hòa,Năng suất,Lúa,49.7,Tạ/ha,14.csv
2009,Ninh Thuận,Năng suất,Lúa,54.5,Tạ/ha,14.csv
2009,Bình Thuận,Năng suất,Lúa,48.9,Tạ/ha,14.csv
2009,Tây Nguyên,Năng suất,Lúa,46.3,Tạ/ha,14.csv
2009,Kon Tum,Năng suất,Lúa,32.5,Tạ/ha,14.csv
2009,Gia Lai,Năng suất,Lúa,41.2,Tạ/ha,14.csv
2009,Đắk Lắk,Năng suất,Lúa,55.0,Tạ/ha,14.csv
2009,Đắk Nông,Năng suất,Lúa,51.9,Tạ/ha,14.csv
2009,Lâm Đồng,Năng suất,Lúa,45.1,Tạ/ha,14.csv
2009,Đông Nam Bộ,Năng suất,Lúa,43.8,Tạ/ha,14.csv
2009,Bình Phước,Năng suất,Lúa,30.7,Tạ/ha,14.csv
2009,Tây Ninh,Năng suất,Lúa,46.5,Tạ/ha,14.csv
2009,Bình Dương,Năng suất,Lúa,36.3,Tạ/ha,14.csv
2009,Đồng Nai,Năng suất,Lúa,46.2,Tạ/ha,14.csv
2009,Bà Rịa - Vũng Tàu,Năng suất,Lúa,38.6,Tạ/ha,14.csv
2009,TP.Hồ Chí Minh,Năng suất,Lúa,36.8,Tạ/ha,14.csv
2009,Đồng bằng sông Cửu Long,Năng suất,Lúa,53.0,Tạ/ha,14.csv
2009,Long An,Năng suất,Lúa,46.6,Tạ/ha,14.csv
2009,Tiền Giang,Năng suất,Lúa,53.1,Tạ/ha,14.csv
2009,Bến Tre,Năng suất,Lúa,44.7,Tạ/ha,14.csv
2009,Trà Vinh,Năng suất,Lúa,46.4,Tạ/ha,14.csv
2009,Vĩnh Long,Năng suất,Lúa,51.6,Tạ/ha,14.csv
2009,Đồng Tháp,Năng suất,Lúa,58.8,Tạ/ha,14.csv
2009,An Giang,Năng suất,Lúa,61.4,Tạ/ha,14.csv
2009,Kiên Giang,Năng suất,Lúa,54.6,Tạ/ha,14.csv
2009,Cần Thơ,Năng suất,Lúa,54.5,Tạ/ha,14.csv
2009,Hậu Giang,Năng suất,Lúa,52.0,Tạ/ha,14.csv
2009,Sóc Trăng,Năng suất,Lúa,53.2,Tạ/ha,14.csv
2009,Bạc Liêu,Năng suất,Lúa,49.3,Tạ/ha,14.csv
2009,Cà Mau,Năng suất,Lúa,36.2,Tạ/ha,14.csv
2010,Cả Nước,Năng suất,Lúa,53.4,Tạ/ha,14.csv
2010,Đồng bằng sông Hồng,Năng suất,Lúa,59.2,Tạ/ha,14.csv
2010,Hà Nội,Năng suất,Lúa,55.0,Tạ/ha,14.csv
2010,Vĩnh Phúc,Năng suất,Lúa,53.0,Tạ/ha,14.csv
2010,Bắc Ninh,Năng suất,Lúa,59.2,Tạ/ha,14.csv
2010,Quảng Ninh,Năng suất,Lúa,46.7,Tạ/ha,14.csv
2010,Hải Dương,Năng suất,Lúa,59.4,Tạ/ha,14.csv
2010,Hải Phòng,Năng suất,Lúa,60.0,Tạ/ha,14.csv
2010,Hưng Yên,Năng suất,Lúa,62.8,Tạ/ha,14.csv
2010,Thái Bình,Năng suất,Lúa,66.4,Tạ/ha,14.csv
2010,Hà Nam,Năng suất,Lúa,59.4,Tạ/ha,14.csv
2010,Nam Định,Năng suất,Lúa,59.9,Tạ/ha,14.csv
2010,Ninh Bình,Năng suất,Lúa,59.9,Tạ/ha,14.csv
2010,Trung du và miền núi phía Bắc,Năng suất,Lúa,46.3,Tạ/ha,14.csv
2010,Hà Giang,Năng suất,Lúa,53.2,Tạ/ha,14.csv
2010,Cao Bằng,Năng suất,Lúa,41.2,Tạ/ha,14.csv
2010,Bắc Kạn,Năng suất,Lúa,43.0,Tạ/ha,14.csv
2010,Tuyên Quang,Năng suất,Lúa,57.7,Tạ/ha,14.csv
2010,Lào Cai,Năng suất,Lúa,42.6,Tạ/ha,14.csv
2010,Yên Bái,Năng suất,Lúa,45.4,Tạ/ha,14.csv
2010,Thái Nguyên,Năng suất,Lúa,48.7,Tạ/ha,14.csv
2010,Lạng Sơn,Năng suất,Lúa,40.0,Tạ/ha,14.csv
2010,Bắc Giang,Năng suất,Lúa,53.3,Tạ/ha,14.csv
2010,Phú Thọ,Năng suất,Lúa,51.2,Tạ/ha,14.csv
2010,Điện Biên,Năng suất,Lúa,33.4,Tạ/ha,14.csv
2010,Lai Châu,Năng suất,Lúa,38.5,Tạ/ha,14.csv
2010,Sơn La,Năng suất,Lúa,33.0,Tạ/ha,14.csv
2010,Hòa Bình,Năng suất,Lúa,48.4,Tạ/ha,14.csv
2010,Bắc Trung Bộ và Duyên hải miền Trung,Năng suất,Lúa,50.7,Tạ/ha,14.csv
2010,Thanh Hóa,Năng suất,Lúa,55.1,Tạ/ha,14.csv
2010,Nghệ An,Năng suất,Lúa,45.2,Tạ/ha,14.csv
2010,Hà Tĩnh,Năng suất,Lúa,41.8,Tạ/ha,14.csv
2010,Quảng Bình,Năng suất,Lúa,45.0,Tạ/ha,14.csv
2010,Quảng Trị,Năng suất,Lúa,44.3,Tạ/ha,14.csv
2010,Thừa Thiên Huế,Năng suất,Lúa,53.1,Tạ/ha,14.csv
2010,Đà Nẵng,Năng suất,Lúa,56.3,Tạ/ha,14.csv
2010,Quảng Nam,Năng suất,Lúa,48.4,Tạ/ha,14.csv
2010,Quảng Ngãi,Năng suất,Lúa,53.8,Tạ/ha,14.csv
2010,Bình Định,Năng suất,Lúa,56.0,Tạ/ha,14.csv
2010,Phú Yên,Năng suất,Lúa,61.4,Tạ/ha,14.csv
2010,Khánh Hòa,Năng suất,Lúa,52.3,Tạ/ha,14.csv
2010,Ninh Thuận,Năng suất,Lúa,49.7,Tạ/ha,14.csv
2010,Bình Thuận,Năng suất,Lúa,50.0,Tạ/ha,14.csv
2010,Tây Nguyên,Năng suất,Lúa,47.8,Tạ/ha,14.csv
2010,Kon Tum,Năng suất,Lúa,34.7,Tạ/ha,14.csv
2010,Gia Lai,Năng suất,Lúa,44.0,Tạ/ha,14.csv
2010,Đắk Lắk,Năng suất,Lúa,56.3,Tạ/ha,14.csv
2010,Đắk Nông,Năng suất,Lúa,55.7,Tạ/ha,14.csv
2010,Lâm Đồng,Năng suất,Lúa,42.0,Tạ/ha,14.csv
2010,Đông Nam Bộ,Năng suất,Lúa,44.8,Tạ/ha,14.csv
2010,Bình Phước,Năng suất,Lúa,31.5,Tạ/ha,14.csv
2010,Tây Ninh,Năng suất,Lúa,47.9,Tạ/ha,14.csv
2010,Bình Dương,Năng suất,Lúa,38.4,Tạ/ha,14.csv
2010,Đồng Nai,Năng suất,Lúa,46.5,Tạ/ha,14.csv
2010,Bà Rịa - Vũng Tàu,Năng suất,Lúa,37.7,Tạ/ha,14.csv
2010,TP.Hồ Chí Minh,Năng suất,Lúa,37.6,Tạ/ha,14.csv
2010,Đồng bằng sông Cửu Long,Năng suất,Lúa,54.7,Tạ/ha,14.csv
2010,Long An,Năng suất,Lúa,48.9,Tạ/ha,14.csv
2010,Tiền Giang,Năng suất,Lúa,54.1,Tạ/ha,14.csv
2010,Bến Tre,Năng suất,Lúa,45.7,Tạ/ha,14.csv
2010,Trà Vinh,Năng suất,Lúa,49.7,Tạ/ha,14.csv
2010,Vĩnh Long,Năng suất,Lúa,54.6,Tạ/ha,14.csv
2010,Đồng Tháp,Năng suất,Lúa,60.4,Tạ/ha,14.csv
2010,An Giang,Năng suất,Lúa,62.3,Tạ/ha,14.csv
2010,Kiên Giang,Năng suất,Lúa,54.4,Tạ/ha,14.csv
2010,Cần Thơ,Năng suất,Lúa,57.1,Tạ/ha,14.csv
2010,Hậu Giang,Năng suất,Lúa,51.7,Tạ/ha,14.csv
2010,Sóc Trăng,Năng suất,Lúa,56.3,Tạ/ha,14.csv
2010,Bạc Liêu,Năng suất,Lúa,51.1,Tạ/ha,14.csv
2010,Cà Mau,Năng suất,Lúa,39.7,Tạ/ha,14.csv
2011,Cả Nước,Năng suất,Lúa,55.4,Tạ/ha,14.csv
2011,Đồng bằng sông Hồng,Năng suất,Lúa,60.9,Tạ/ha,14.csv
2011,Hà Nội,Năng suất,Lúa,59.6,Tạ/ha,14.csv
2011,Vĩnh Phúc,Năng suất,Lúa,56.7,Tạ/ha,14.csv
2011,Bắc Ninh,Năng suất,Lúa,63.5,Tạ/ha,14.csv
2011,Quảng Ninh,Năng suất,Lúa,48.4,Tạ/ha,14.csv
2011,Hải Dương,Năng suất,Lúa,61.7,Tạ/ha,14.csv
2011,Hải Phòng,Năng suất,Lúa,60.9,Tạ/ha,14.csv
2011,Hưng Yên,Năng suất,Lúa,64.5,Tạ/ha,14.csv
2011,Thái Bình,Năng suất,Lúa,65.9,Tạ/ha,14.csv
2011,Hà Nam,Năng suất,Lúa,60.8,Tạ/ha,14.csv
2011,Nam Định,Năng suất,Lúa,58.8,Tạ/ha,14.csv
2011,Ninh Bình,Năng suất,Lúa,60.4,Tạ/ha,14.csv
2011,Trung du và miền núi phía Bắc,Năng suất,Lúa,47.7,Tạ/ha,14.csv
2011,Hà Giang,Năng suất,Lúa,54.1,Tạ/ha,14.csv
2011,Cao Bằng,Năng suất,Lúa,38.9,Tạ/ha,14.csv
2011,Bắc Kạn,Năng suất,Lúa,44.1,Tạ/ha,14.csv
2011,Tuyên Quang,Năng suất,Lúa,58.4,Tạ/ha,14.csv
2011,Lào Cai,Năng suất,Lúa,46.6,Tạ/ha,14.csv
2011,Yên Bái,Năng suất,Lúa,47.3,Tạ/ha,14.csv
2011,Thái Nguyên,Năng suất,Lúa,51.7,Tạ/ha,14.csv
2011,Lạng Sơn,Năng suất,Lúa,34.3,Tạ/ha,14.csv
2011,Bắc Giang,Năng suất,Lúa,55.8,Tạ/ha,14.csv
2011,Phú Thọ,Năng suất,Lúa,54.0,Tạ/ha,14.csv
2011,Điện Biên,Năng suất,Lúa,32.6,Tạ/ha,14.csv
2011,Lai Châu,Năng suất,Lúa,40.5,Tạ/ha,14.csv
2011,Sơn La,Năng suất,Lúa,35.3,Tạ/ha,14.csv
2011,Hòa Bình,Năng suất,Lúa,51.7,Tạ/ha,14.csv
2011,Bắc Trung Bộ và Duyên hải miền Trung,Năng suất,Lúa,53.2,Tạ/ha,14.csv
2011,Thanh Hóa,Năng suất,Lúa,55.5,Tạ/ha,14.csv
2011,Nghệ An,Năng suất,Lúa,51.6,Tạ/ha,14.csv
2011,Hà Tĩnh,Năng suất,Lúa,47.5,Tạ/ha,14.csv
